x,y,boh,name
711.21,84.89,24,hybapr
711.23,53.61,21,xyl1ma
711.24,380.3,29,eugeoe
711.28,80.84,12,hybapr
711.3,2.5,27,soroaf
711.3,4.8,26,beilpe
711.3,8.9,24,tet2pa
711.3,19.3,15,annoac
711.3,20.5,-1,guatdu
711.3,22.3,32,hybapr
711.3,59.2,23,xyl1ma
711.3,81,140,tripcu
711.3,107.2,38,acaldi
711.3,319.1,28,hybapr
711.3,347.3,-1,cupasy
711.3,366.8,41,tri2tu
711.3,404,25,hybapr
711.3,426,34,cappfr
711.3,432.7,51,faraoc
711.3,447.5,41,hybapr
711.3,463.7,31,gar2ma
711.33,229.74,110,ingaco
711.33,300.17,44,crotbi
711.38,36.45,14,psycg3
711.4,3.4,33,beilpe
711.4,28.7,13,tri2tu
711.4,86.7,110,unonpi
711.4,101.1,19,des2pa
711.4,218.2,18,tri2tu
711.4,226.4,127,randar
711.4,246.2,74,des2pa
711.4,283.8,-1,eugeoe
711.4,288,64,gar2ma
711.4,296.3,-1,hybapr
711.4,369.1,188,tab1ro
711.4,404.6,151,alsebl
711.4,425.3,-1,stylst
711.4,427.4,187,gustsu
711.4,492,68,guetfo
711.42,50.93,15,des2pa
711.46,285.94,10,eugeoe
711.5,24.4,141,hirttr
711.5,28.6,99,ingas1
711.5,31.6,51,maquco
711.5,55.7,55,hirttr
711.5,74.6,26,beilpe
711.5,95.7,51,des2pa
711.5,97.7,16,hybapr
711.5,115.2,-1,hybapr
711.5,127.6,65,faraoc
711.5,139.4,98,tri2tu
711.5,143.2,30,gar2in
711.5,154.1,35,hybapr
711.5,159,18,mourmy
711.5,209.9,16,mourmy
711.5,234.3,70,simaam
711.5,249.3,21,laciag
711.5,349.4,40,faraoc
711.5,393.2,410,alsebl
711.5,395.6,124,faraoc
711.5,423.9,-1,psycho
711.5,469.9,-1,swars2
711.5,477,50,hirttr
711.51,468.89,29,ingama
711.52,69.52,23,tri2tu
711.56,468.13,21,ingama
711.6,6.5,16,cappfr
711.6,11.3,37,gar2in
711.6,31.4,27,beilpe
711.6,33.6,-1,ocotpu
711.6,65.8,27,hybapr
711.6,94.8,25,hybapr
711.6,140.9,52,ocotce
711.6,141.1,19,tachve
711.6,178.9,33,alsebl
711.6,309,15,hybapr
711.6,356.8,23,hybapr
711.6,424.3,109,faraoc
711.61,305.8,-1,alsebl
711.62,85.1,22,alsebl
711.64,148.08,11,hybapr
711.67,83.67,19,des2pa
711.67,226.21,24,caseac
711.67,481.79,13,psycho
711.69,120.16,14,guargu
711.7,0.1,13,hybapr
711.7,3.2,20,gar2in
711.7,18.7,16,hybapr
711.7,54.3,24,tri2tu
711.7,64.7,-1,mourmy
711.7,71.7,84,maquco
711.7,164,27,gar2ma
711.7,165.9,-1,hybapr
711.7,189.4,36,faraoc
711.7,256.8,52,des2pa
711.7,264.7,75,acaldi
711.7,305.4,20,eugega
711.7,308.1,79,crotbi
711.7,347.5,21,eugega
711.7,375,38,hirttr
711.7,409.7,71,swars1
711.7,413.1,25,faraoc
711.7,448.4,51,hybapr
711.74,80.51,23,hybapr
711.74,470.37,14,ingama
711.76,227.96,11,paligu
711.77,82.93,24,hybapr
711.77,481.3,14,cappfr
711.8,9.2,20,faraoc
711.8,124.4,30,zantp1
711.8,159.4,43,hybapr
711.8,159.4,12,soroaf
711.8,162.9,25,hybapr
711.8,165.5,-1,swars1
711.8,198.7,177,guarsp
711.8,241.3,26,hybapr
711.8,275.1,29,faraoc
711.8,347.9,23,faraoc
711.8,368.9,-1,gar2in
711.8,401.4,27,hybapr
711.8,407.8,31,hybapr
711.8,413.2,58,swars1
711.8,444.8,74,tri2tu
711.8,452.6,20,tri2tu
711.8,495.6,137,tri2tu
711.81,360.36,11,hybapr
711.83,490.55,14,quaras
711.84,393.16,10,quaras
711.85,163.81,17,acaldi
711.86,372.12,12,rinosy
711.88,225.93,19,alchco
711.89,182.57,15,jac1co
711.9,55.2,22,tri2tu
711.9,109.9,138,unonpi
711.9,111.5,26,hybapr
711.9,135.2,27,mourmy
711.9,145.2,45,casesy
711.9,152.9,21,des2pa
711.9,164.5,16,alsebl
711.9,252,65,faraoc
711.9,270.4,30,hybapr
711.9,294.3,11,hybapr
711.9,299.3,24,des2pa
711.9,306.9,36,mourmy
711.9,393,87,alsebl
711.9,464.6,39,faraoc
711.94,374.68,15,psycho
711.95,465.38,23,tri2tu
711.97,103.04,10,aspicr
712,19,87,virose
712,34.7,61,drypst
712,46.4,65,quaras
712,101.9,37,swars2
712,191.6,25,hybapr
712,209.5,20,laciag
712,216.3,27,tri2tu
712,223.84,20,faraoc
712,250.4,19,eugene
712,340.2,18,mourmy
712,385.3,35,macrgl
712,431.4,30,stylst
712,447.2,-1,talipr
712,476.5,20,cappfr
712,495.7,16,picrla
712.01,306.08,12,aspicr
712.02,81.35,18,hybapr
712.03,308.52,14,mourmy
712.03,377.91,24,ingas1
712.04,229.26,13,hybapr
712.04,284.13,11,mourmy
712.1,48.7,101,hirttr
712.1,83.8,57,sipapa
712.1,204.7,190,swars1
712.1,318.3,299,tri2tu
712.1,364.6,25,hybapr
712.1,374.5,48,hybapr
712.1,404.7,15,des2pa
712.1,412.9,36,acaldi
712.1,442.9,42,soroaf
712.1,443.4,41,pri2co
712.12,178.33,35,cecrin
712.13,163.4,10,alsebl
712.14,378.8,10,nectgl
712.15,243.68,11,hybapr
712.17,306.05,12,alsebl
712.18,465.45,13,ingama
712.19,488.6,16,alsebl
712.2,25.9,30,hirttr
712.2,87.8,-1,swars2
712.2,89.4,72,hirttr
712.2,94.5,18,des2pa
712.2,148.5,17,hybapr
712.2,157.9,73,gar2in
712.2,174.3,21,gar2in
712.2,194.5,50,faraoc
712.2,218.1,18,alsebl
712.2,248.8,89,geniam
712.2,262,160,cordal
712.2,278.5,20,hybapr
712.2,294.1,10,hybapr
712.2,441.9,30,tri2tu
712.2,446.1,13,hybapr
712.2,498.1,293,gustsu
712.21,320.21,16,tet2pa
712.22,78.94,10,dio2ar
712.23,133.63,10,mourmy
712.24,284.79,18,sipapa
712.25,481.25,23,hybapr
712.3,37.4,46,xyl1ma
712.3,60.6,21,faraoc
712.3,118.2,29,xyl1ma
712.3,170.1,132,faraoc
712.3,223.4,12,faraoc
712.3,223.8,13,hybapr
712.3,245.3,60,quaras
712.3,289.2,14,eugeoe
712.3,349.3,15,faraoc
712.3,406.8,47,cappfr
712.3,410.4,53,drypst
712.3,426.9,20,psycho
712.3,481.9,125,alsebl
712.3,491.91,13,des2pa
712.32,287.06,13,tab2ar
712.35,66.65,11,hassfl
712.38,170.52,11,hybapr
712.4,8.6,21,eugene
712.4,17.3,219,tet2pa
712.4,56.8,90,picrla
712.4,81.33,18,hybapr
712.4,82.3,25,tet2pa
712.4,90.5,11,swars1
712.4,102.9,15,eugega
712.4,110.2,-1,guatdu
712.4,129.1,23,talipr
712.4,147.7,52,xyl1ma
712.4,159.2,-1,hybapr
712.4,222.1,65,sennda
712.4,231.35,17,hirttr
712.4,236.1,108,guargu
712.4,254.8,79,faraoc
712.4,267.9,49,hybapr
712.4,333.8,24,gar2in
712.4,340.9,15,cupasy
712.4,385,29,tet2pa
712.4,417.6,96,heisco
712.4,418.7,256,gustsu
712.4,445.6,17,psycho
712.4,454.4,205,gustsu
712.4,457.5,50,soroaf
712.4,462.5,25,hybapr
712.41,303.92,14,eugeoe
712.42,391.84,12,eugeoe
712.43,378.34,15,tri2tu
712.46,446.7,11,faraoc
712.46,498.5,10,des2pa
712.47,229.04,45,pipere
712.48,89.21,14,hybapr
712.49,390.28,16,hybapr
712.49,484.66,17,annoac
712.5,17.3,36,quasam
712.5,30.3,65,faraoc
712.5,34.4,25,hybapr
712.5,78.5,95,faraoc
712.5,94.8,10,talipr
712.5,118.5,-1,hybapr
712.5,130,60,tri2tu
712.5,131.7,20,mourmy
712.5,136.9,49,faraoc
712.5,138.7,153,alsebl
712.5,174.9,435,alchco
712.5,175.5,-1,alsebl
712.5,176.9,27,hybapr
712.5,208.7,69,protte
712.5,226.3,13,mourmy
712.5,226.6,32,hybapr
712.5,243.9,240,alsebl
712.5,324.6,31,guetfo
712.5,357.4,-1,rinosy
712.5,451.9,20,hybapr
712.5,458.9,18,gar2in
712.5,473.9,32,tri2tu
712.5,475.1,11,hybapr
712.5,475.7,12,hybapr
712.5,492.2,-1,hybapr
712.5,495.9,20,guargr
712.5,499.9,26,annoac
712.51,302.79,11,alsebl
712.52,172.84,17,cecrin
712.53,80.51,15,chr2ar
712.53,349.36,10,mourmy
712.56,364,15,faraoc
712.6,10.6,-1,protte
712.6,16.6,26,hybapr
712.6,55.6,21,hybapr
712.6,60.1,47,xyl1ma
712.6,83.1,46,faraoc
712.6,87.2,46,beilpe
712.6,110.5,36,tab2ar
712.6,200.4,-1,stylst
712.6,269.6,21,hybapr
712.6,289.5,12,hybapr
712.6,330.5,26,drypst
712.6,418.9,10,des2pa
712.6,442.4,30,hirttr
712.6,451.7,17,hybapr
712.6,474.6,15,hybapr
712.61,82.04,20,hybapr
712.61,346.96,14,stylst
712.62,243.23,13,alibed
712.63,153.26,19,ingasp
712.63,396.83,12,mourmy
712.64,129.89,12,mourmy
712.64,304.65,-1,eugega
712.65,389.62,11,hybapr
712.66,307.4,18,tri2tu
712.7,55.8,129,faraoc
712.7,71.8,53,aspicr
712.7,118.1,-1,des2pa
712.7,144.4,56,simaam
712.7,205.6,21,drypst
712.7,219.7,-1,talipr
712.7,228.6,-1,cappfr
712.7,244.7,18,faraoc
712.7,258.4,22,faraoc
712.7,264.9,28,hybapr
712.7,354.6,27,hybapr
712.7,447.5,14,tri2tu
712.7,462.3,68,tri2tu
712.7,482.1,282,gustsu
712.7,491.8,189,quaras
712.77,273.84,30,hybapr
712.8,2.6,15,cordla
712.8,3.3,21,protte
712.8,29.3,17,des2pa
712.8,64.6,23,hybapr
712.8,94,-1,hybapr
712.8,94.9,23,hybapr
712.8,120.6,31,tropra
712.8,134.6,106,faraoc
712.8,156.1,28,hybapr
712.8,238.9,15,tachve
712.8,327.2,22,psycho
712.8,363.8,17,des2pa
712.8,392.1,37,soroaf
712.8,406.7,79,faraoc
712.81,134.35,12,laciag
712.84,295.2,13,ingama
712.84,399.73,10,cou2cu
712.86,128.57,18,eugega
712.88,139.67,10,taline
712.88,156.28,12,eugega
712.89,303.43,18,hybapr
712.9,33.8,16,hybapr
712.9,71.4,30,hybapr
712.9,193.1,284,tripcu
712.9,217.34,13,pipere
712.9,221,15,beilpe
712.9,264.6,13,hybapr
712.9,403,40,cappfr
712.9,433.1,-1,ingasa
712.9,462.9,23,malmsp
712.9,496,52,faraoc
712.9,496.4,86,alsebl
712.92,163.88,10,sennda
712.99,80.82,14,ingama
713,8.6,33,protte
713,41.5,112,oenoma
713,73.6,14,des2pa
713,116.3,67,hirttr
713,120.8,14,picrla
713,134.7,83,xyl1ma
713,209.9,50,faraoc
713,246.3,32,cappfr
713,249.4,53,faraoc
713,254.8,20,tachve
713,307.1,17,alsebl
713,323,22,tri2tu
713,341.1,51,gar2in
713,408.7,40,hybapr
713,435.9,29,tri2tu
713,444,41,faraoc
713,451.8,61,alsebl
713,460.3,39,swars2
713,482.7,23,picrla
713,493.1,21,hybapr
713,495.1,114,allops
713.02,134.91,12,cassel
713.03,391.1,-1,eugeoe
713.04,161.84,22,eugeoe
713.05,338.26,12,ery2ma
713.06,378.79,16,mourmy
713.08,371.3,15,ingas1
713.09,344.65,16,ingas1
713.1,19.5,30,hybapr
713.1,32.1,-1,cappfr
713.1,47.6,17,tab2ar
713.1,61.7,22,des2pa
713.1,63.2,22,hirttr
713.1,73.3,70,hirttr
713.1,93.7,21,hybapr
713.1,121.3,-1,cappfr
713.1,153.5,38,des2pa
713.1,176.3,14,alsebl
713.1,182.5,10,hybapr
713.1,211,63,des2pa
713.1,239.1,59,guargu
713.1,256.8,111,faraoc
713.1,263.4,13,hybapr
713.1,300.2,35,hybapr
713.1,330,10,talipr
713.1,399.7,55,faraoc
713.1,462.8,23,hybapr
713.1,496.9,20,faraoc
713.13,376.87,15,ery2ma
713.16,234.72,10,ery2pa
713.18,160.26,14,sennda
713.18,365.47,13,hybapr
713.19,153.06,16,tachve
713.2,13.1,163,tri2tu
713.2,65.4,29,hybapr
713.2,77.6,50,taline
713.2,94.9,18,hybapr
713.2,117.3,32,des2pa
713.2,124.6,22,soroaf
713.2,156.5,103,faraoc
713.2,191.1,108,faraoc
713.2,193.9,162,alsebl
713.2,196,42,des2pa
713.2,202.9,-1,poutre
713.2,207.3,82,tri2tu
713.2,227,33,alsebl
713.2,244.7,130,faraoc
713.2,253.2,22,ery2pa
713.2,261.8,20,hybapr
713.2,315.9,54,gar2ma
713.2,387.6,55,faraoc
713.2,391.6,105,faraoc
713.2,403.4,18,swars1
713.2,421.5,51,heisco
713.2,447.3,31,tri2tu
713.2,460.8,35,hybapr
713.23,354.25,11,hybapr
713.28,31.33,10,mourmy
713.28,276.76,17,hybapr
713.3,0.2,34,gar2in
713.3,8.9,17,stylst
713.3,68.9,12,ingaum
713.3,141.6,28,tri2tu
713.3,251,41,des2pa
713.3,274.1,40,hybapr
713.3,375.9,20,hybapr
713.3,416.7,101,faraoc
713.3,434.7,23,psycma
713.3,459.4,82,tri2tu
713.3,468.26,23,ingama
713.3,478.8,42,laetth
713.3,498.2,14,hybapr
713.34,132.93,11,hybapr
713.34,290.31,12,eugeoe
713.35,488.38,10,eugeoe
713.39,396.42,14,eugeoe
713.39,432.57,11,psycho
713.4,65.1,132,drypst
713.4,90.9,15,cappfr
713.4,116.4,50,faraoc
713.4,119.6,249,drypst
713.4,121.8,68,cordal
713.4,178.5,-1,bactc1
713.4,200.5,-1,des2pa
713.4,223.1,21,mourmy
713.4,316.4,18,tri2tu
713.4,384.3,23,faraoc
713.4,406.7,221,swars2
713.41,291.1,10,ingama
713.46,468.87,21,ingama
713.48,397.29,19,gar2in
713.48,464.75,12,guargr
713.49,383.44,13,psycma
713.5,11.2,27,quaras
713.5,18.5,92,tri2tu
713.5,66,23,tri2tu
713.5,70.8,32,hybapr
713.5,124.1,60,faraoc
713.5,129.4,227,hampap
713.5,166.4,-1,faraoc
713.5,237.1,83,poutre
713.5,266.8,15,hybapr
713.5,277.1,23,psycho
713.5,359.1,42,rinosy
713.5,359.4,32,faraoc
713.5,420.8,43,tri2tu
713.5,439.6,40,tri2tu
713.5,458.1,40,faraoc
713.5,469.2,28,cappfr
713.5,492.9,-1,cappfr
713.57,152.96,16,hybapr
713.58,341.67,11,hybapr
713.59,186.11,10,sennda
713.59,305.98,21,faraoc
713.6,111.7,18,beilpe
713.6,148.3,54,heisco
713.6,149.9,24,hybapr
713.6,217.5,118,alchco
713.6,228.3,15,hybapr
713.6,247.8,95,des2pa
713.6,282.4,155,randar
713.6,308.8,-1,alsebl
713.6,355.9,54,maquco
713.6,369,51,tri2tu
713.6,381.4,224,alsebl
713.6,384.8,82,hirttr
713.6,394.5,315,alsebl
713.6,395,26,talipr
713.6,412.2,103,tri2tu
713.6,443.5,190,gustsu
713.62,161.43,15,guargu
713.62,306.74,-1,guarsp
713.63,82.31,13,alsebl
713.64,182.38,88,solaha
713.68,390.43,11,hybapr
713.69,339.38,36,ingas1
713.7,77,55,faraoc
713.7,81.31,22,alsebl
713.7,91.6,-1,ardife
713.7,139.5,20,mourmy
713.7,164.6,109,cordal
713.7,205.7,104,randar
713.7,210.8,15,hybapr
713.7,215.8,24,tachve
713.7,241.8,90,faraoc
713.7,288.9,17,des2pa
713.7,310.4,14,swars1
713.7,311,46,tri2tu
713.7,356.2,67,des2pa
713.7,364.1,37,rinosy
713.7,367.2,19,swars1
713.7,371.6,118,faraoc
713.7,442.8,85,tri2tu
713.7,461.4,272,alsebl
713.7,485.7,-1,hybapr
713.73,352.57,11,hybapr
713.73,355.5,14,hybapr
713.76,142.88,24,xyl1ma
713.76,228.1,18,alsebl
713.78,80.14,10,diptpa
713.8,60.3,60,soroaf
713.8,124.7,16,cappfr
713.8,143.1,27,tri2tu
713.8,240.4,55,tri2tu
713.8,276.6,34,faraoc
713.8,303.1,42,chr2ar
713.8,367.9,27,des2pa
713.8,368.4,15,hybapr
713.8,376.6,21,psycho
713.8,446.1,25,tri2tu
713.8,449.2,226,gustsu
713.82,176.76,14,cecrob
713.83,225.56,95,protte
713.87,169.57,13,alsebl
713.89,143.49,11,gar2in
713.9,65,27,mourmy
713.9,100.4,138,socrex
713.9,273.5,39,hybapr
713.9,366.9,55,gar2in
713.9,405.7,25,cappfr
713.9,417.2,52,swars1
713.9,421,189,alsebl
713.9,432.6,63,acaldi
713.9,475.7,-1,cappfr
713.92,120.34,19,hirttr
713.94,305.6,15,tet2pa
713.97,298.84,15,ingama
713.97,302.78,13,psycma
713.98,79.85,11,alsebl
713.98,188.51,12,paligu
713.99,198.74,-1,ingama
714,90.3,241,drypst
714,101.45,19,calolo
714,138.6,26,faraoc
714,295.9,48,tri2tu
714,335.2,26,des2pa
714,345.1,31,gar2in
714,353.5,175,protte
714,398.8,149,gar2in
714,402.6,28,cappfr
714,414.1,17,hybapr
714,418.4,80,faraoc
714,445.3,13,hybapr
714,451.9,44,swars1
714,464.6,19,swars1
714,484.8,19,faraoc
714.01,298.92,18,faraoc
714.02,177.1,37,cecrob
714.02,296.37,24,ingas1
714.02,331.83,14,psycho
714.04,339.26,11,tri2tu
714.05,349.3,18,des2pa
714.08,75.24,23,tachve
714.08,122.96,10,des2pa
714.08,303.59,25,eugeoe
714.1,19.5,17,hybapr
714.1,28,44,quaras
714.1,112.2,26,apeiti
714.1,219.6,45,faraoc
714.1,256.3,15,alibed
714.1,375.6,79,faraoc
714.1,470.3,204,tab1ro
714.1,496.1,19,psycho
714.11,481.41,30,cordbi
714.11,493.88,11,mourmy
714.12,120.11,14,xyl1ma
714.14,188.94,10,sipapa
714.14,304.06,10,drypst
714.15,195.53,10,cordla
714.17,396.06,18,eugeoe
714.19,390.46,14,cou2cu
714.2,26.3,44,tri2tu
714.2,68.9,50,faraoc
714.2,71.3,19,mourmy
714.2,158.5,44,ingaum
714.2,177.7,78,faraoc
714.2,215.1,-1,talipr
714.2,217.5,23,poutre
714.2,250.1,-1,des2pa
714.2,340.9,24,hybapr
714.2,346.6,520,alsebl
714.2,426.8,81,acaldi
714.2,427.4,-1,faraoc
714.2,474.7,40,swars1
714.2,476,140,simaam
714.21,422.49,13,ingas1
714.23,177.94,80,cecrob
714.24,182.4,31,solaha
714.27,150.19,44,acalma
714.3,31.2,15,des2pa
714.3,259.9,42,faraoc
714.3,273.1,166,randar
714.3,288.8,-1,tri2tu
714.3,317,48,hybapr
714.3,329.69,13,simaam
714.3,402.5,88,faraoc
714.3,420.8,50,mourmy
714.3,447.5,19,hybapr
714.3,460.8,14,hybapr
714.3,477.9,56,des2pa
714.33,65.65,11,beilpe
714.34,46.66,14,tri2tu
714.34,341.01,11,des2pa
714.35,153.41,12,alsebl
714.39,362.61,10,rinosy
714.4,16,33,mourmy
714.4,62.7,29,taline
714.4,75.7,70,faraoc
714.4,76.8,62,drypst
714.4,92.1,19,hybapr
714.4,110.6,32,hybapr
714.4,110.8,-1,coccco
714.4,128,40,swars2
714.4,153.9,94,tri2tu
714.4,245.5,43,ade1tr
714.4,264.4,30,hybapr
714.4,312.6,22,swars1
714.4,340.5,388,tri2tu
714.4,356.6,29,des2pa
714.4,369.5,36,hybapr
714.4,386.3,-1,faraoc
714.4,405.6,34,des2pa
714.4,444.4,73,brosal
714.4,456.5,20,hybapr
714.42,305.81,17,tri2tu
714.42,343.05,13,mourmy
714.44,304.79,14,tri2tu
714.45,28.48,-1,tri2tu
714.45,163.13,12,hybapr
714.47,297.17,14,ingama
714.48,51.8,13,des2pa
714.48,291.41,20,eugeoe
714.49,228.13,15,hybapr
714.5,6.4,212,drypst
714.5,68.9,504,drypst
714.5,105.6,24,tachve
714.5,137.79,11,annoac
714.5,165.7,14,hybapr
714.5,174.5,26,pterro
714.5,249.1,27,hirttr
714.5,262.2,34,tri2tu
714.5,331.4,79,ingaum
714.5,473.4,60,faraoc
714.5,474.2,-1,cappfr
714.5,496.6,81,faraoc
714.54,162.44,12,tri2tu
714.55,86.11,10,xyl1ma
714.57,84.91,38,ingas1
714.6,109.3,21,xyl1ma
714.6,114.8,425,ocotwh
714.6,118.1,-1,aspicr
714.6,209.3,13,des2pa
714.6,252,75,guatdu
714.6,306.2,46,gar2in
714.6,328.9,14,swars1
714.6,396.2,38,gar2in
714.6,432.5,19,stylst
714.61,79.72,27,tachve
714.63,306.28,10,drypst
714.66,195.25,10,tri2tu
714.67,81.03,10,alsebl
714.7,8.4,53,protpa
714.7,9.5,27,ingaqu
714.7,92.9,20,hybapr
714.7,102,19,beilpe
714.7,107.2,43,swars2
714.7,123.8,233,zantbe
714.7,160.2,106,tri2pa
714.7,180.5,55,protco
714.7,187,35,des2pa
714.7,208.7,27,cassel
714.7,210.9,26,alsebl
714.7,227.9,16,cappfr
714.7,258.74,18,ingas1
714.7,294.6,170,swars2
714.7,314.6,60,cupasy
714.7,316.5,38,hybapr
714.7,320.8,-1,cappfr
714.7,368.7,31,tri2tu
714.7,374.7,25,hybapr
714.7,381.6,17,psycho
714.7,416.2,355,alsebl
714.7,419.9,20,des2pa
714.7,429.4,-1,cappfr
714.7,431.5,107,faraoc
714.7,484.4,47,faraoc
714.7,487.3,108,quaras
714.71,491.31,11,alsebl
714.71,497.5,10,eugeco
714.76,127.78,20,acaldi
714.77,173.16,22,casesy
714.8,15.6,13,hybapr
714.8,30.8,18,guargu
714.8,104.2,32,licapl
714.8,108.2,39,beilpe
714.8,114.7,29,hirttr
714.8,117.7,26,faraoc
714.8,138.6,32,hybapr
714.8,144.1,31,calolo
714.8,198.9,21,talipr
714.8,205.1,44,faraoc
714.8,268.7,68,ocotpu
714.8,277.4,50,ocotce
714.8,301.9,136,swars1
714.8,327.7,18,tet2pa
714.8,340.5,16,ingas1
714.8,341.5,34,hybapr
714.8,369.6,491,alsebl
714.8,373.8,34,faraoc
714.8,390.84,13,mourmy
714.8,412.9,26,swars1
714.8,430.8,88,randar
714.8,436.9,85,faraoc
714.8,454.6,74,tri2tu
714.8,469.6,47,hirttr
714.8,472.9,55,swars1
714.8,477.3,36,cappfr
714.8,484.6,187,gustsu
714.85,178.72,28,cecrin
714.87,485.16,45,sapiau
714.88,293.06,11,eugeoe
714.89,493.66,16,mourmy
714.9,35.5,38,hybapr
714.9,36.8,49,beilpe
714.9,60.2,52,malmsp
714.9,61.5,42,swars2
714.9,71.7,54,maquco
714.9,99.7,22,alsebl
714.9,168.9,192,nectgl
714.9,181.61,98,solaha
714.9,201.3,-1,hybapr
714.9,216.4,66,faraoc
714.9,220.9,20,chr2ar
714.9,223.8,44,faraoc
714.9,249.7,19,faraoc
714.9,253.8,24,mourmy
714.9,254,134,faraoc
714.9,338.6,28,hybapr
714.9,340.2,44,brosal
714.9,360.2,30,tri2tu
714.9,382.6,64,faraoc
714.9,445.2,14,tri2tu
714.9,447.9,25,psycho
714.9,449.6,34,des2pa
714.9,471.3,80,faraoc
714.9,472.5,15,hybapr
714.92,83.13,14,pterro
714.94,304.71,16,faraoc
715,7.3,71,faraoc
715,19.2,30,drypst
715,75.3,34,hybapr
715,86,127,hirttr
715,154.4,26,hybapr
715,155.2,13,hybapr
715,164.4,12,stylst
715,403.2,18,hybapr
715,410.5,87,cassel
715,421.3,10,cappfr
715,427.4,-1,hybapr
715,489.6,212,cordal
715.08,357.44,13,des2pa
715.1,31.7,23,cou2cu
715.1,32.2,21,stylst
715.1,59.5,50,protpa
715.1,109.7,452,ocotwh
715.1,128.8,35,xyl1ma
715.1,207.7,17,eugega
715.1,220.8,-1,des2pa
715.1,269.2,32,faraoc
715.1,273.2,13,hybapr
715.1,308.7,72,simaam
715.1,381.1,18,hybapr
715.1,392.5,282,alsebl
715.1,404,122,swars1
715.1,422.5,34,poutre
715.1,444.2,49,faraoc
715.13,154.87,13,hybapr
715.17,80.78,13,alsebl
715.17,184.8,21,cecrin
715.17,390.58,11,gar2in
715.18,346.52,13,eugega
715.2,10.1,-1,eugene
715.2,11,31,tab2ar
715.2,35.9,20,faraoc
715.2,48.8,23,xyl1ma
715.2,57.7,30,hybapr
715.2,71.4,34,gar2in
715.2,122.1,49,cappfr
715.2,178.7,15,alsebl
715.2,256.7,74,faraoc
715.2,258.5,321,virose
715.2,263.7,29,hybapr
715.2,303.7,20,tri2tu
715.2,318.1,59,tri2tu
715.2,351.9,26,hybapr
715.2,354.3,33,hybapr
715.2,360.7,13,tri2tu
715.2,361.5,38,hybapr
715.2,365.1,159,tri2tu
715.2,388.2,62,tri2tu
715.2,448.8,12,des2pa
715.2,456.7,16,cappfr
715.23,296.48,16,hybapr
715.24,32.29,10,des2pa
715.24,225.54,24,tet2pa
715.25,6.41,10,ocotpu
715.25,481.39,13,caseac
715.27,196.58,15,faraoc
715.28,228.67,190,hampap
715.3,32.2,178,quaras
715.3,73.9,23,faraoc
715.3,92.3,19,hybapr
715.3,94.7,370,guapst
715.3,163.6,10,cupaci
715.3,198.6,396,alsebl
715.3,244.2,55,faraoc
715.3,261.9,18,hybapr
715.3,276,67,faraoc
715.3,307,17,tri2tu
715.3,307.7,16,des2pa
715.3,358.4,158,tri2tu
715.3,364.4,18,maytsc
715.3,377.4,34,alibed
715.3,413.7,17,hybapr
715.3,441.4,343,alsebl
715.3,446.8,19,hybapr
715.3,454.25,12,psycho
715.3,461.4,18,hybapr
715.3,463.4,54,caseac
715.3,479.2,66,faraoc
715.3,489,11,alsebl
715.31,190.88,19,crotbi
715.33,179.05,53,solaha
715.37,180.13,31,cecrob
715.4,14.2,41,faraoc
715.4,54.1,84,xyl1ma
715.4,57.1,22,des2pa
715.4,74.8,30,hybapr
715.4,78.7,24,xyl1ma
715.4,105.2,64,beilpe
715.4,121.7,-1,swars2
715.4,125,35,cupasy
715.4,130.2,21,mourmy
715.4,156.7,13,hybapr
715.4,193.7,110,faraoc
715.4,203.9,41,hybapr
715.4,215.1,20,hybapr
715.4,217.7,140,ast1st
715.4,337.1,21,tet2pa
715.4,365,15,eugega
715.4,470.3,39,swars1
715.41,89.87,11,hybapr
715.43,253.51,11,hameax
715.46,175.4,12,hameax
715.46,246.92,19,pla1pi
715.48,67.53,10,aspicr
715.49,249.01,17,ingas1
715.5,10.8,27,protte
715.5,15,183,drypst
715.5,38.1,89,hirttr
715.5,41.1,-1,caseac
715.5,55.1,19,des2pa
715.5,102,-1,guargu
715.5,199.1,154,faraoc
715.5,207.4,27,des2pa
715.5,246.2,75,faraoc
715.5,345.6,29,gar2in
715.5,374.4,180,tab1ro
715.5,415.5,92,faraoc
715.5,443,47,macrgl
715.5,492.2,16,swars2
715.5,499,32,psycho
715.51,178.47,94,solaha
715.6,48.6,66,hirttr
715.6,115.1,46,hirttr
715.6,119.8,16,mourmy
715.6,132.8,155,guargu
715.6,180.9,21,alsebl
715.6,337,92,guargu
715.6,357.8,28,faraoc
715.6,441.1,30,soroaf
715.6,447.8,14,faraoc
715.6,494,38,quaras
715.61,363.35,14,rinosy
715.62,198.84,19,protte
715.62,322.09,14,simaam
715.64,485.19,29,cordbi
715.65,80.57,26,ingama
715.69,179.5,19,alsebl
715.7,0.5,71,faraoc
715.7,10.9,19,faraoc
715.7,48.38,12,hybapr
715.7,54.2,-1,sipapa
715.7,65.6,14,soroaf
715.7,89.1,-1,tachve
715.7,100.3,35,unonpi
715.7,120.9,23,des2pa
715.7,288.9,69,gar2in
715.7,321.7,100,heisac
715.7,333.7,234,tri2tu
715.7,433,30,guargu
715.7,448.7,45,faraoc
715.7,463.1,32,tri2tu
715.7,484.2,19,macrgl
715.7,499.9,17,hybapr
715.75,304.74,25,faraoc
